origin;destination;year;migrants
2041;1193;20152023;7
2041;1194;20152023;186
2041;1195;20152023;42
2041;1197;20152023;54
2042;371;20152023;13
2042;1103;20152023;2
2042;1104;20152023;1
2042;1107;20152023;52
2042;1112;20152023;9
2042;1114;20152023;10
2042;1118;20152023;8
2042;1120;20152023;9
2042;1122;20152023;25
2042;1125;20152023;2
2042;1127;20152023;1
2042;1128;20152023;11
2042;1133;20152023;2
2042;1138;20152023;11
2042;1140;20152023;3
2042;1141;20152023;1
2042;1145;20152023;1
2042;1149;20152023;145
2042;1156;20152023;4
2042;1157;20152023;1
2042;1158;20152023;1
2042;1160;20152023;53
2042;1163;20152023;5
2042;1165;20152023;27
2042;1168;20152023;224
2042;1170;20152023;2
2042;1175;20152023;6
2042;1180;20152023;6
2042;1183;20152023;1
2042;1184;20152023;1
2042;1188;20152023;4
2042;1197;20152023;13
2043;371;20152023;1
2043;1104;20152023;1
2043;1107;20152023;2
2043;1108;20152023;1
2043;1112;20152023;21
2043;1114;20152023;265
2043;1118;20152023;22
2043;1120;20152023;59
2043;1122;20152023;3
2043;1124;20152023;1
2043;1128;20152023;1
2043;1129;20152023;1
2043;1133;20152023;10
2043;1138;20152023;46
2043;1140;20152023;2
2043;1145;20152023;15
2043;1146;20152023;2
2043;1149;20152023;5
2043;1157;20152023;2
2043;1158;20152023;2
2043;1160;20152023;32
2043;1163;20152023;6
2043;1165;20152023;17
2043;1166;20152023;67
2043;1167;20152023;1
2043;1168;20152023;20
2043;1170;20152023;8
2043;1175;20152023;1
2043;1176;20152023;2
2043;1180;20152023;15
2043;1183;20152023;3
2043;1189;20152023;9
2043;1192;20152023;1
2043;1194;20152023;2
2044;1140;20152023;2
2044;1160;20152023;1
2044;1168;20152023;1
2045;1103;20152023;2
2045;1104;20152023;1
2045;1105;20152023;1
2045;1112;20152023;5
2045;1118;20152023;4
2045;1119;20152023;1
2045;1122;20152023;2
2045;1128;20152023;6
2045;1130;20152023;1
2045;1138;20152023;2
2045;1145;20152023;2
2045;1160;20152023;1
2045;1168;20152023;22
2045;1169;20152023;2
2045;1179;20152023;3
2045;1180;20152023;1
2045;1194;20152023;15
2046;171;20152023;3
2046;211;20152023;12
2046;271;20152023;1
2046;371;20152023;133
2046;1103;20152023;7
2046;1104;20152023;26
2046;1105;20152023;1
2046;1107;20152023;36
2046;1108;20152023;4
2046;1110;20152023;1
2046;1112;20152023;235
2046;1114;20152023;213
2046;1117;20152023;1
2046;1118;20152023;292
2046;1120;20152023;76
2046;1122;20152023;83
2046;1124;20152023;3
2046;1125;20152023;11
2046;1127;20152023;1
2046;1128;20152023;34
2046;1129;20152023;4
2046;1133;20152023;37
2046;1134;20152023;1
2046;1135;20152023;104
2046;1136;20152023;7
2046;1137;20152023;1
2046;1138;20152023;106
2046;1140;20152023;65
2046;1141;20152023;2
2046;1142;20152023;2
2046;1145;20152023;22
2046;1146;20152023;10
2046;1149;20152023;112
2046;1150;20152023;19
2046;1156;20152023;17
2046;1157;20152023;5
2046;1158;20152023;6
2046;1160;20152023;115
2046;1161;20152023;10
2046;1163;20152023;15
2046;1164;20152023;1
2046;1165;20152023;18
2046;1166;20152023;2
2046;1168;20152023;263
2046;1169;20152023;32
2046;1170;20152023;6
2046;1173;20152023;2
2046;1176;20152023;3
2046;1178;20152023;3
2046;1179;20152023;2
2046;1180;20152023;27
2046;1183;20152023;4
2046;1184;20152023;1
2046;1187;20152023;4
2046;1189;20152023;11
2046;1192;20152023;16
2046;1194;20152023;23
2046;1197;20152023;17
2047;171;20152023;2
2047;211;20152023;1
2047;371;20152023;1
2047;1108;20152023;1
2047;1145;20152023;1
2047;1146;20152023;3
2047;1182;20152023;2
2047;1189;20152023;1
2048;1104;20152023;1
2048;1114;20152023;7
2048;1122;20152023;2
2048;1129;20152023;2
2048;1133;20152023;1
2048;1138;20152023;7
2048;1140;20152023;8
2048;1145;20152023;8
2048;1146;20152023;7
2048;1158;20152023;1
2048;1160;20152023;6
2048;1168;20152023;2
2048;1170;20152023;1
2048;1180;20152023;2
2048;1197;20152023;1
2049;371;20152023;70
2049;1101;20152023;1
2049;1103;20152023;3
2049;1104;20152023;241
2049;1107;20152023;8
2049;1108;20152023;2
2049;1110;20152023;32
2049;1112;20152023;12
2049;1114;20152023;39
2049;1115;20152023;1
2049;1117;20152023;4
2049;1118;20152023;70
2049;1120;20152023;136
2049;1122;20152023;9
2049;1124;20152023;6
2049;1125;20152023;3
2049;1127;20152023;6
2049;1128;20152023;17
2049;1132;20152023;1
2049;1133;20152023;3
2049;1134;20152023;2
2049;1135;20152023;1
2049;1138;20152023;9
2049;1140;20152023;32
2049;1142;20152023;3
2049;1145;20152023;24
2049;1146;20152023;18
2049;1150;20152023;1
2049;1152;20152023;12
2049;1154;20152023;1
2049;1157;20152023;2
2049;1158;20152023;2
2049;1160;20152023;50
2049;1163;20152023;27
2049;1165;20152023;127
2049;1166;20152023;81
2049;1167;20152023;4
2049;1168;20152023;64
2049;1170;20152023;1
2049;1175;20152023;5
2049;1176;20152023;3
2049;1179;20152023;1
2049;1180;20152023;7
2049;1183;20152023;5
2049;1188;20152023;5
2049;1189;20152023;22
2049;1190;20152023;4
2049;1194;20152023;5
2049;1197;20152023;1
2050;371;20152023;6
2050;1112;20152023;492
2050;1114;20152023;18
2050;1117;20152023;1
2050;1118;20152023;73
2050;1120;20152023;222
2050;1124;20152023;46
2050;1125;20152023;4
2050;1128;20152023;1
2050;1140;20152023;1
2050;1145;20152023;6
2050;1146;20152023;3
2050;1154;20152023;4
2050;1160;20152023;49
2050;1161;20152023;1
2050;1163;20152023;9
2050;1166;20152023;5
2050;1167;20152023;8
2050;1168;20152023;1
2050;1173;20152023;23
2050;1179;20152023;1
2050;1180;20152023;4
2050;1197;20152023;4
2051;171;20152023;146
2051;211;20152023;31
2051;271;20152023;30
2051;371;20152023;336
2051;1101;20152023;2246
2051;1103;20152023;1960
2051;1104;20152023;633
2051;1105;20152023;36
2051;1107;20152023;533
2051;1108;20152023;48
2051;1110;20152023;18
2051;1112;20152023;72
2051;1114;20152023;321
2051;1115;20152023;107
2051;1117;20152023;87
2051;1118;20152023;1127
2051;1119;20152023;47
2051;1120;20152023;349
2051;1122;20152023;170
2051;1124;20152023;58
2051;1125;20152023;59
2051;1126;20152023;10
2051;1127;20152023;2995
2051;1128;20152023;126
2051;1129;20152023;281
2051;1130;20152023;16
2051;1132;20152023;529
2051;1133;20152023;53
2051;1134;20152023;46
2051;1135;20152023;360
2051;1136;20152023;432
2051;1137;20152023;85
2051;1138;20152023;137
2051;1140;20152023;1569
2051;1141;20152023;386
2051;1142;20152023;244
2051;1144;20152023;4
2051;1145;20152023;1821
2051;1146;20152023;843
2051;1147;20152023;37
2051;1149;20152023;80
2051;1150;20152023;802
2051;1152;20152023;2088
2051;1153;20152023;357
2051;1154;20152023;46
2051;1156;20152023;76
2051;1157;20152023;287
2051;1158;20152023;172
2051;1160;20152023;471
2051;1161;20152023;83
2051;1163;20152023;687
2051;1164;20152023;76
2051;1165;20152023;513
2051;1166;20152023;173
2051;1167;20152023;137
2051;1168;20152023;121
2051;1169;20152023;209
2051;1170;20152023;205
2051;1173;20152023;91
2051;1175;20152023;608
2051;1176;20152023;16
2051;1177;20152023;4
2051;1178;20152023;124
2051;1179;20152023;129
2051;1180;20152023;272
2051;1181;20152023;26
2051;1182;20152023;23
2051;1183;20152023;131
2051;1184;20152023;64
2051;1185;20152023;137
2051;1186;20152023;87
2051;1187;20152023;100
2051;1188;20152023;55
2051;1189;20152023;60
2051;1190;20152023;57
2051;1191;20152023;9
2051;1192;20152023;187
2051;1193;20152023;1
2051;1194;20152023;91
2051;1195;20152023;212
2051;1196;20152023;41
2051;1197;20152023;60
2051;1198;20152023;10
2051;1199;20152023;3
2052;1145;20152023;1
2053;1118;20152023;1
2053;1145;20152023;1
2054;1107;20152023;5
2054;1122;20152023;1
2054;1140;20152023;7
2054;1145;20152023;1
2054;1165;20152023;1
2054;1168;20152023;9
2054;1169;20152023;1
2055;211;20152023;1
2055;1103;20152023;1
2055;1112;20152023;1
2055;1114;20152023;2
2055;1118;20152023;3
2055;1120;20152023;2
2055;1135;20152023;1
2055;1140;20152023;2
2055;1141;20152023;1
2055;1145;20152023;4
2055;1146;20152023;1
2055;1165;20152023;1
2055;1180;20152023;2
2055;1185;20152023;2
2056;1103;20152023;2
2056;1107;20152023;1
2056;1120;20152023;4
2056;1140;20152023;1
2056;1145;20152023;1
2057;171;20152023;1
2057;1145;20152023;2
2057;1146;20152023;1
2057;1187;20152023;1
2058;171;20152023;2
2058;211;20152023;4
2058;271;20152023;2
2058;371;20152023;14
2058;1101;20152023;20
2058;1103;20152023;763
2058;1104;20152023;10
2058;1105;20152023;59
2058;1107;20152023;487
2058;1108;20152023;15
2058;1110;20152023;2
2058;1112;20152023;2
2058;1114;20152023;53
2058;1115;20152023;15
2058;1117;20152023;6
2058;1118;20152023;19
2058;1119;20152023;4
2058;1120;20152023;43
2058;1122;20152023;17
2058;1124;20152023;8
2058;1125;20152023;1
2058;1127;20152023;41
2058;1128;20152023;6
2058;1129;20152023;12
2058;1132;20152023;11
2058;1133;20152023;1
2058;1134;20152023;5
2058;1135;20152023;62
2058;1136;20152023;24
2058;1137;20152023;4
2058;1138;20152023;20
2058;1140;20152023;121
2058;1141;20152023;38
2058;1142;20152023;20
2058;1144;20152023;1
2058;1145;20152023;253
2058;1146;20152023;112
2058;1147;20152023;2
2058;1149;20152023;9
2058;1150;20152023;13
2058;1152;20152023;13
2058;1153;20152023;9
2058;1154;20152023;7
2058;1156;20152023;11
2058;1157;20152023;13
2058;1158;20152023;13
2058;1160;20152023;77
2058;1161;20152023;6
2058;1163;20152023;22
2058;1164;20152023;5
2058;1165;20152023;23
2058;1166;20152023;19
2058;1167;20152023;13
2058;1168;20152023;5
2058;1169;20152023;8
2058;1170;20152023;23
2058;1173;20152023;6
2058;1175;20152023;12
2058;1178;20152023;16
2058;1179;20152023;70
2058;1180;20152023;17
2058;1182;20152023;1
2058;1183;20152023;3
2058;1185;20152023;5
2058;1186;20152023;4
2058;1187;20152023;4
2058;1188;20152023;5
2058;1189;20152023;7
2058;1190;20152023;19
2058;1191;20152023;11
2058;1192;20152023;20
2058;1194;20152023;4
2058;1195;20152023;2
2058;1197;20152023;15
2059;111;20152023;1
2059;171;20152023;491
2059;211;20152023;87
2059;271;20152023;153
2059;371;20152023;344
2059;1101;20152023;188
2059;1103;20152023;4757
2059;1104;20152023;1097
2059;1105;20152023;91
2059;1107;20152023;2658
2059;1108;20152023;276
2059;1110;20152023;90
2059;1112;20152023;189
2059;1114;20152023;441
2059;1115;20152023;147
2059;1117;20152023;297
2059;1118;20152023;1192
2059;1119;20152023;99
2059;1120;20152023;975
2059;1122;20152023;539
2059;1124;20152023;232
2059;1125;20152023;320
2059;1126;20152023;284
2059;1127;20152023;161
2059;1128;20152023;867
2059;1129;20152023;937
2059;1130;20152023;18
2059;1132;20152023;242
2059;1133;20152023;77
2059;1134;20152023;188
2059;1135;20152023;221
2059;1136;20152023;1659
2059;1137;20152023;109
2059;1138;20152023;475
2059;1140;20152023;2571
2059;1141;20152023;832
2059;1142;20152023;659
2059;1144;20152023;15
2059;1145;20152023;8616
2059;1146;20152023;6391
2059;1147;20152023;64
2059;1149;20152023;88
2059;1150;20152023;538
2059;1152;20152023;193
2059;1153;20152023;269
2059;1154;20152023;173
2059;1156;20152023;144
2059;1157;20152023;380
2059;1158;20152023;94
2059;1160;20152023;2092
2059;1161;20152023;291
2059;1163;20152023;1011
2059;1164;20152023;83
2059;1165;20152023;983
2059;1166;20152023;293
2059;1167;20152023;212
2059;1168;20152023;298
2059;1169;20152023;236
2059;1170;20152023;1149
2059;1173;20152023;426
2059;1175;20152023;771
2059;1176;20152023;41
2059;1177;20152023;7
2059;1178;20152023;644
2059;1179;20152023;676
2059;1180;20152023;427
2059;1181;20152023;99
2059;1182;20152023;220
2059;1183;20152023;275
2059;1184;20152023;28
2059;1185;20152023;6
2059;1186;20152023;621
2059;1187;20152023;75
2059;1188;20152023;79
2059;1189;20152023;132
2059;1190;20152023;2570
2059;1191;20152023;49
2059;1192;20152023;848
2059;1193;20152023;14
2059;1194;20152023;166
2059;1195;20152023;121
2059;1196;20152023;436
2059;1197;20152023;137
2059;1198;20152023;52
2059;1199;20152023;5
2060;1103;20152023;4
2060;1122;20152023;2
2060;1125;20152023;1
2060;1145;20152023;1
2060;1146;20152023;2
2060;1160;20152023;1
2060;1168;20152023;1
2060;1180;20152023;3
2061;1103;20152023;12
2061;1104;20152023;2
2061;1107;20152023;1
2061;1112;20152023;1
2061;1118;20152023;10
2061;1120;20152023;2
2061;1122;20152023;1
2061;1127;20152023;21
2061;1129;20152023;4
2061;1130;20152023;4
2061;1132;20152023;4
2061;1133;20152023;2
2061;1134;20152023;2
2061;1135;20152023;1
2061;1136;20152023;3
2061;1140;20152023;23
2061;1141;20152023;7
2061;1142;20152023;5
2061;1145;20152023;46
2061;1146;20152023;14
2061;1147;20152023;1
2061;1149;20152023;2
2061;1153;20152023;1
2061;1154;20152023;1
2061;1156;20152023;1
2061;1157;20152023;5
2061;1158;20152023;9
2061;1160;20152023;4
2061;1161;20152023;1
2061;1164;20152023;6
2061;1165;20152023;2
2061;1166;20152023;1
2061;1167;20152023;1
2061;1168;20152023;16
2061;1173;20152023;1
2061;1175;20152023;3
2061;1178;20152023;5
2061;1179;20152023;1
2061;1180;20152023;1
2061;1186;20152023;1
2061;1188;20152023;3
2061;1192;20152023;6
2061;1194;20152023;1
2061;1197;20152023;1
2062;211;20152023;1
2062;371;20152023;1
2062;1104;20152023;4
2062;1114;20152023;4
2062;1120;20152023;19
2062;1129;20152023;1
2062;1138;20152023;4
2062;1140;20152023;7
2062;1145;20152023;1
2062;1146;20152023;4
2062;1152;20152023;11
2062;1163;20152023;1
2062;1165;20152023;2
2062;1167;20152023;1
2062;1168;20152023;4
2062;1170;20152023;1
2062;1192;20152023;2
2063;271;20152023;1
2063;1101;20152023;3
2063;1108;20152023;1
2063;1118;20152023;1
2063;1128;20152023;1
2063;1137;20152023;1
2063;1141;20152023;2
2063;1145;20152023;3
2063;1146;20152023;2
2063;1160;20152023;1
2063;1167;20152023;1
2063;1169;20152023;1
2063;1170;20152023;1
2063;1176;20152023;2
2063;1187;20152023;1
2063;1193;20152023;1
2064;171;20152023;1
2064;211;20152023;1
2064;1101;20152023;1
2064;1103;20152023;3
2064;1104;20152023;1
2064;1105;20152023;2
2064;1107;20152023;3
2064;1114;20152023;15
2064;1118;20152023;1
2064;1120;20152023;19
2064;1125;20152023;1
2064;1127;20152023;2
2064;1128;20152023;1
2064;1129;20152023;1
2064;1130;20152023;2
2064;1140;20152023;9
2064;1141;20152023;5
2064;1145;20152023;18
2064;1146;20152023;4
2064;1153;20152023;1
2064;1154;20152023;3
2064;1157;20152023;3
2064;1160;20152023;5
2064;1164;20152023;1
2064;1165;20152023;3
2064;1168;20152023;3
2064;1169;20152023;1
2064;1175;20152023;2
2064;1180;20152023;1
2064;1188;20152023;2
2064;1189;20152023;1
2064;1192;20152023;3
2065;111;20152023;1
2065;171;20152023;29
2065;211;20152023;18
2065;271;20152023;12
2065;371;20152023;206
2065;1101;20152023;62
2065;1103;20152023;137
2065;1104;20152023;283
2065;1105;20152023;8
2065;1107;20152023;584
2065;1108;20152023;14
2065;1110;20152023;2
2065;1112;20152023;359
2065;1114;20152023;1983
2065;1115;20152023;16
2065;1117;20152023;42
2065;1118;20152023;904
2065;1119;20152023;14
2065;1120;20152023;842
2065;1122;20152023;741
2065;1124;20152023;18
2065;1125;20152023;326
2065;1126;20152023;6
2065;1127;20152023;23
2065;1128;20152023;101
2065;1129;20152023;53
2065;1132;20152023;98
2065;1133;20152023;382
2065;1134;20152023;10
2065;1135;20152023;107
2065;1136;20152023;67
2065;1137;20152023;11
2065;1138;20152023;48
2065;1140;20152023;395
2065;1141;20152023;138
2065;1142;20152023;20
2065;1144;20152023;1
2065;1145;20152023;545
2065;1146;20152023;411
2065;1147;20152023;31
2065;1149;20152023;724
2065;1150;20152023;36
2065;1152;20152023;18
2065;1153;20152023;23
2065;1154;20152023;11
2065;1156;20152023;738
2065;1157;20152023;281
2065;1158;20152023;103
2065;1160;20152023;605
2065;1161;20152023;15
2065;1163;20152023;143
2065;1164;20152023;27
2065;1165;20152023;612
2065;1166;20152023;106
2065;1167;20152023;7
2065;1168;20152023;3378
2065;1169;20152023;185
2065;1170;20152023;49
2065;1173;20152023;310
2065;1175;20152023;138
2065;1176;20152023;78
2065;1178;20152023;37
2065;1179;20152023;133
2065;1180;20152023;2552
2065;1181;20152023;5
2065;1182;20152023;22
2065;1183;20152023;2325
2065;1186;20152023;23
2065;1187;20152023;207
2065;1188;20152023;626
2065;1189;20152023;509
2065;1190;20152023;23
2065;1191;20152023;6
2065;1192;20152023;200
2065;1194;20152023;306
2065;1195;20152023;3
2065;1196;20152023;12
2065;1197;20152023;2152
2065;1198;20152023;2
2066;171;20152023;9
2066;211;20152023;21
2066;371;20152023;15
2066;1101;20152023;1
2066;1103;20152023;2
2066;1104;20152023;4
2066;1105;20152023;2
2066;1107;20152023;13
2066;1108;20152023;6
2066;1112;20152023;131
2066;1114;20152023;109
2066;1115;20152023;2
2066;1117;20152023;2
2066;1118;20152023;22
2066;1120;20152023;129
2066;1122;20152023;66
2066;1124;20152023;6
2066;1125;20152023;4
2066;1128;20152023;9
2066;1129;20152023;5
2066;1132;20152023;3
2066;1135;20152023;6
2066;1137;20152023;1
2066;1138;20152023;55
2066;1140;20152023;37
2066;1145;20152023;5
2066;1146;20152023;10
2066;1149;20152023;21
2066;1150;20152023;2
2066;1157;20152023;8
2066;1158;20152023;3
2066;1160;20152023;85
2066;1161;20152023;1
2066;1163;20152023;5
2066;1165;20152023;81
2066;1166;20152023;9
2066;1168;20152023;527
2066;1169;20152023;13
2066;1170;20152023;22
2066;1173;20152023;11
2066;1175;20152023;3
2066;1176;20152023;2
2066;1178;20152023;1
2066;1179;20152023;8
2066;1180;20152023;15
2066;1182;20152023;1
2066;1183;20152023;3
2066;1187;20152023;2
2066;1188;20152023;9
2066;1189;20152023;7
2066;1192;20152023;7
2066;1197;20152023;12
2067;1101;20152023;3
2067;1103;20152023;6
2067;1105;20152023;1
2067;1114;20152023;4
2067;1129;20152023;1
2067;1132;20152023;5
2067;1145;20152023;2
2067;1146;20152023;2
2067;1156;20152023;1
2067;1165;20152023;11
2068;211;20152023;9
2068;371;20152023;9
2068;1101;20152023;1
2068;1103;20152023;1
2068;1104;20152023;8
2068;1105;20152023;2
2068;1107;20152023;21
2068;1112;20152023;145
2068;1114;20152023;57
2068;1118;20152023;11
2068;1120;20152023;20
2068;1122;20152023;164
2068;1124;20152023;1
2068;1125;20152023;30
2068;1127;20152023;1
2068;1128;20152023;3
2068;1129;20152023;1
2068;1133;20152023;16
2068;1134;20152023;2
2068;1135;20152023;100
2068;1136;20152023;1
2068;1138;20152023;127
2068;1140;20152023;19
2068;1145;20152023;5
2068;1146;20152023;3
2068;1150;20152023;5
2068;1157;20152023;7
2068;1160;20152023;40
2068;1161;20152023;2
2068;1163;20152023;4
2068;1165;20152023;17
2068;1166;20152023;5
2068;1167;20152023;1
2068;1168;20152023;131
2068;1169;20152023;42
2068;1170;20152023;1
2068;1176;20152023;7
2068;1177;20152023;1
2068;1178;20152023;13
2068;1179;20152023;3
2068;1180;20152023;34
2068;1183;20152023;1
2068;1187;20152023;1
2068;1188;20152023;11
2068;1189;20152023;22
2068;1194;20152023;15
2068;1197;20152023;1
2069;171;20152023;19
2069;211;20152023;6
2069;271;20152023;12
2069;371;20152023;15
2069;1101;20152023;46
2069;1103;20152023;261
2069;1104;20152023;48
2069;1105;20152023;12
2069;1107;20152023;102
2069;1108;20152023;44
2069;1110;20152023;14
2069;1112;20152023;33
2069;1114;20152023;115
2069;1115;20152023;86
2069;1117;20152023;26
2069;1118;20152023;66
2069;1119;20152023;8
2069;1120;20152023;163
2069;1122;20152023;63
2069;1124;20152023;11
2069;1125;20152023;43
2069;1127;20152023;95
2069;1128;20152023;27
2069;1129;20152023;81
2069;1130;20152023;3
2069;1132;20152023;29
2069;1133;20152023;15
2069;1134;20152023;27
2069;1135;20152023;260
2069;1136;20152023;101
2069;1137;20152023;10
2069;1138;20152023;22
2069;1140;20152023;593
2069;1141;20152023;116
2069;1142;20152023;51
2069;1144;20152023;1
2069;1145;20152023;1058
2069;1146;20152023;392
2069;1147;20152023;19
2069;1149;20152023;14
2069;1150;20152023;89
2069;1152;20152023;50
2069;1153;20152023;47
2069;1154;20152023;18
2069;1156;20152023;16
2069;1157;20152023;33
2069;1158;20152023;36
2069;1160;20152023;220
2069;1161;20152023;23
2069;1163;20152023;100
2069;1164;20152023;8
2069;1165;20152023;112
2069;1166;20152023;49
2069;1167;20152023;80
2069;1168;20152023;18
2069;1169;20152023;18
2069;1170;20152023;51
2069;1173;20152023;95
2069;1175;20152023;75
2069;1176;20152023;5
2069;1178;20152023;29
2069;1179;20152023;69
2069;1180;20152023;33
2069;1181;20152023;23
2069;1182;20152023;33
2069;1183;20152023;33
2069;1184;20152023;5
2069;1185;20152023;2
2069;1186;20152023;36
2069;1187;20152023;6
2069;1188;20152023;9
2069;1189;20152023;12
2069;1190;20152023;7
2069;1192;20152023;93
2069;1194;20152023;9
2069;1195;20152023;11
2069;1196;20152023;6
2069;1197;20152023;278
2069;1198;20152023;3
2069;1199;20152023;28
2070;171;20152023;1
2070;211;20152023;1269
2070;271;20152023;4
2070;371;20152023;173
2070;1101;20152023;61
2070;1103;20152023;67
2070;1104;20152023;104
2070;1105;20152023;1062
2070;1107;20152023;1163
2070;1108;20152023;25
2070;1110;20152023;56
2070;1112;20152023;131
2070;1114;20152023;445
2070;1115;20152023;6
2070;1117;20152023;5
2070;1118;20152023;2084
2070;1119;20152023;3
2070;1120;20152023;947
2070;1122;20152023;1103
2070;1124;20152023;184
2070;1125;20152023;513
2070;1126;20152023;156
2070;1127;20152023;56
2070;1128;20152023;1395
2070;1129;20152023;72
2070;1132;20152023;485
2070;1133;20152023;21
2070;1134;20152023;24
2070;1135;20152023;9776
2070;1136;20152023;95
2070;1137;20152023;3
2070;1138;20152023;2881
2070;1140;20152023;259
2070;1141;20152023;40
2070;1142;20152023;5
2070;1145;20152023;683
2070;1146;20152023;307
2070;1147;20152023;29
2070;1149;20152023;219
2070;1150;20152023;67
2070;1152;20152023;35
2070;1153;20152023;1128
2070;1154;20152023;3
2070;1156;20152023;1785
2070;1157;20152023;1333
2070;1158;20152023;216
2070;1160;20152023;445
2070;1161;20152023;21
2070;1163;20152023;29
2070;1164;20152023;212
2070;1165;20152023;88
2070;1166;20152023;9861
2070;1167;20152023;4
2070;1168;20152023;3381
2070;1169;20152023;307
2070;1170;20152023;33
2070;1173;20152023;418
2070;1175;20152023;104
2070;1176;20152023;33
2070;1177;20152023;1
2070;1178;20152023;10
2070;1179;20152023;66
2070;1180;20152023;3482
2070;1181;20152023;24
2070;1182;20152023;5
2070;1183;20152023;1818
2070;1184;20152023;1
2070;1186;20152023;10
2070;1187;20152023;44
2070;1188;20152023;3097
2070;1189;20152023;3637
2070;1190;20152023;5
2070;1191;20152023;3
2070;1192;20152023;21
2070;1194;20152023;150
2070;1196;20152023;2
2070;1197;20152023;893
2070;1198;20152023;1
2071;171;20152023;2
2071;211;20152023;5
2071;371;20152023;13
2071;1101;20152023;4
2071;1103;20152023;8
2071;1104;20152023;17
2071;1105;20152023;73
2071;1107;20152023;1
2071;1108;20152023;61
2071;1110;20152023;1
2071;1112;20152023;28
2071;1114;20152023;16
2071;1115;20152023;2
2071;1118;20152023;32
2071;1120;20152023;48
2071;1122;20152023;20
2071;1125;20152023;62
2071;1126;20152023;2
2071;1127;20152023;3
2071;1128;20152023;3
2071;1129;20152023;18
2071;1132;20152023;1
2071;1133;20152023;2
2071;1135;20152023;2
2071;1136;20152023;7
2071;1138;20152023;10
2071;1140;20152023;104
2071;1141;20152023;5
2071;1145;20152023;77
2071;1146;20152023;31
2071;1149;20152023;2
2071;1150;20152023;6
2071;1152;20152023;1
2071;1156;20152023;7
2071;1157;20152023;46
2071;1158;20152023;3
2071;1160;20152023;31
2071;1161;20152023;1
2071;1164;20152023;80
2071;1165;20152023;33
2071;1167;20152023;13
2071;1168;20152023;30
2071;1169;20152023;166
2071;1170;20152023;2
2071;1173;20152023;1
2071;1175;20152023;5
2071;1176;20152023;7
2071;1179;20152023;2
2071;1180;20152023;22
2071;1181;20152023;1
2071;1182;20152023;1
2071;1183;20152023;4
2071;1185;20152023;1
2071;1186;20152023;2
2071;1188;20152023;29
2071;1189;20152023;5
2071;1192;20152023;3
2071;1194;20152023;6
2071;1195;20152023;1
2071;1197;20152023;9
2071;1198;20152023;1
2072;171;20152023;2
2072;371;20152023;7
2072;1101;20152023;3
2072;1103;20152023;41
2072;1104;20152023;15
2072;1105;20152023;2
2072;1107;20152023;70
2072;1112;20152023;1
2072;1114;20152023;422
2072;1115;20152023;1
2072;1117;20152023;4
2072;1118;20152023;506
2072;1119;20152023;2
2072;1120;20152023;319
2072;1122;20152023;82
2072;1124;20152023;8
2072;1125;20152023;3
2072;1127;20152023;13
2072;1128;20152023;19
2072;1129;20152023;7
2072;1133;20152023;3
2072;1135;20152023;431
2072;1136;20152023;8
2072;1137;20152023;3
2072;1138;20152023;10
2072;1140;20152023;96
2072;1141;20152023;19
2072;1142;20152023;1
2072;1145;20152023;84
2072;1146;20152023;52
2072;1147;20152023;1
2072;1149;20152023;124
2072;1150;20152023;3
2072;1152;20152023;85
2072;1153;20152023;1
2072;1154;20152023;4
2072;1156;20152023;159
2072;1157;20152023;6
2072;1158;20152023;1
2072;1160;20152023;51
2072;1161;20152023;1
2072;1163;20152023;37
2072;1164;20152023;4
2072;1165;20152023;31
2072;1166;20152023;122
2072;1167;20152023;8
2072;1168;20152023;333
2072;1169;20152023;12
2072;1170;20152023;23
2072;1173;20152023;20
2072;1175;20152023;13
2072;1178;20152023;8
2072;1179;20152023;320
2072;1180;20152023;46
2072;1181;20152023;1
2072;1182;20152023;20
2072;1183;20152023;757
2072;1184;20152023;4
2072;1186;20152023;14
2072;1187;20152023;6
2072;1188;20152023;2
2072;1189;20152023;605
2072;1190;20152023;1
2072;1191;20152023;1
2072;1192;20152023;55
2072;1194;20152023;1
2072;1196;20152023;40
2072;1197;20152023;156
2073;171;20152023;3
2073;211;20152023;1
2073;371;20152023;22
2073;1101;20152023;79
2073;1103;20152023;107
2073;1104;20152023;422
2073;1105;20152023;7
2073;1107;20152023;267
2073;1108;20152023;4
2073;1110;20152023;1
2073;1112;20152023;36
2073;1114;20152023;1134
2073;1115;20152023;1
2073;1117;20152023;14
2073;1118;20152023;536
2073;1119;20152023;3
2073;1120;20152023;874
2073;1122;20152023;531
2073;1124;20152023;6
2073;1125;20152023;4
2073;1126;20152023;1
2073;1127;20152023;5
2073;1128;20152023;21
2073;1129;20152023;31
2073;1132;20152023;5
2073;1133;20152023;8
2073;1134;20152023;5
2073;1135;20152023;59
2073;1136;20152023;34
2073;1137;20152023;1
2073;1138;20152023;77
2073;1140;20152023;147
2073;1141;20152023;7
2073;1142;20152023;17
2073;1145;20152023;78
2073;1146;20152023;76
2073;1147;20152023;4
2073;1149;20152023;47
2073;1150;20152023;58
2073;1152;20152023;12
2073;1153;20152023;5
2073;1154;20152023;1
2073;1156;20152023;56
2073;1157;20152023;385
2073;1158;20152023;17
2073;1160;20152023;500
2073;1161;20152023;7
2073;1163;20152023;218
2073;1164;20152023;1
2073;1165;20152023;195
2073;1166;20152023;1
2073;1167;20152023;9
2073;1168;20152023;1304
2073;1169;20152023;38
2073;1170;20152023;33
